Kennziffer;Raumeinheit;Aggregat;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo;Gesamtwanderungssaldo
;;;1995;1998;2002;2005;2009;2013;2017;2021;2023
"09671150";"Sailauf";"Gemeinden";"6,47";"11,89";"4,00";"-10,13";"-10,05";"-0,55";"-10,41";"0,84";"-8,97"
"09671152";"Schöllkrippen, M";"Gemeinden";"2,74";"-8,90";"5,81";"2,86";"4,16";"2,20";"6,63";"14,78";"3,16"
"09671153";"Sommerkahl";"Gemeinden";"-10,14";"-10,32";"-0,83";"-15,27";"-5,93";"5,31";"45,45";"11,53";"0,81"
"09671155";"Stockstadt a.Main, M";"Gemeinden";"7,56";"-20,40";"6,44";"-5,73";"-5,17";"11,65";"2,62";"-1,12";"20,31"
"09671156";"Waldaschaff";"Gemeinden";"-0,51";"-3,03";"8,09";"0,25";"-7,55";"12,83";"8,65";"8,34";"11,30"
"09671157";"Weibersbrunn";"Gemeinden";"9,83";"8,45";"-14,66";"-11,44";"-1,95";"-10,25";"29,30";"6,04";"-22,10"
"09671159";"Westerngrund";"Gemeinden";"2,18";"-5,83";"-2,04";"7,34";"12,59";"5,26";"-18,93";"10,65";"-2,02"
"09671160";"Dammbach";"Gemeinden";"-0,49";"9,87";"-7,23";"-4,21";"-7,73";"16,31";"-28,12";"13,12";"0,52"
"09671162";"Wiesen";"Gemeinden";"-17,62";"15,60";"-4,48";"-14,43";"-11,27";"19,85";"0,97";"30,62";"-14,81"
"09671451";"Forst Hain i.Spessart";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671453";"Heinrichsthaler Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671456";"Rohrbrunner Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671457";"Rothenbucher Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671458";"Sailaufer Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671459";"Schöllkrippener Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671460";"Waldaschaffer Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09671461";"Wiesener Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672111";"Aura a.d.Saale";"Gemeinden";"-8,43";"-9,56";"9,17";"10,26";"-19,47";"10,16";"-2,32";"-14,99";"0,00"
"09672112";"Bad Bocklet, M";"Gemeinden";"0,67";"9,19";"-0,43";"-10,32";"-4,65";"12,01";"15,98";"11,84";"26,33"
"09672113";"Bad Brückenau, St";"Gemeinden";"34,58";"4,70";"19,60";"-4,03";"-8,61";"6,09";"26,63";"27,24";"14,11"
"09672114";"Bad Kissingen, GKSt";"Gemeinden";"19,33";"2,49";"6,96";"3,24";"8,18";"13,62";"24,23";"18,08";"17,08"
"09672117";"Burkardroth, M";"Gemeinden";"-2,40";"-0,63";"2,91";"-6,22";"-1,56";"-4,74";"-12,30";"-2,82";"6,93"
"09672121";"Elfershausen, M";"Gemeinden";"-0,34";"12,99";"9,52";"0,00";"-2,06";"3,15";"-5,63";"6,76";"7,71"
"09672122";"Euerdorf, M";"Gemeinden";"19,76";"6,38";"-1,18";"-1,22";"-5,69";"-10,06";"2,67";"4,69";"19,93"
"09672124";"Fuchsstadt";"Gemeinden";"4,14";"31,91";"-7,04";"-1,07";"-5,45";"4,86";"-14,23";"4,25";"16,03"
"09672126";"Geroda, M";"Gemeinden";"-12,57";"13,04";"-28,46";"-8,59";"4,26";"-7,93";"3,65";"-16,29";"30,90"
"09672127";"Hammelburg, St";"Gemeinden";"5,29";"-13,27";"-2,18";"-3,97";"-3,97";"4,65";"1,18";"-2,12";"-0,56"
"09672131";"Maßbach, M";"Gemeinden";"0,83";"-1,64";"0,20";"-2,48";"-1,91";"-4,68";"2,73";"7,87";"11,42"
"09672134";"Motten";"Gemeinden";"5,61";"3,10";"4,12";"-5,69";"-11,00";"-2,29";"-37,08";"4,19";"4,07"
"09672135";"Münnerstadt, St";"Gemeinden";"8,24";"12,84";"-4,15";"4,36";"-4,87";"-0,52";"8,78";"1,34";"5,03"
"09672136";"Nüdlingen";"Gemeinden";"2,72";"0,48";"0,47";"-0,71";"-2,39";"-8,75";"1,53";"12,34";"10,08"
"09672138";"Oberleichtersbach";"Gemeinden";"1,51";"14,08";"-2,38";"8,41";"0,98";"9,78";"0,97";"2,40";"2,95"
"09672139";"Oberthulba, M";"Gemeinden";"14,45";"0,20";"-5,60";"-3,68";"-9,13";"-12,44";"7,92";"8,76";"-3,62"
"09672140";"Oerlenbach";"Gemeinden";"-4,64";"8,39";"5,69";"-12,32";"-8,50";"6,03";"-7,15";"-0,40";"8,78"
"09672142";"Ramsthal";"Gemeinden";"-3,48";"3,45";"9,20";"0,83";"-16,99";"-4,50";"-3,64";"-0,92";"-5,46"
"09672143";"Rannungen";"Gemeinden";"5,67";"-17,54";"-5,62";"0,00";"-14,44";"-1,74";"1,80";"-0,88";"-0,92"
"09672145";"Riedenberg";"Gemeinden";"-0,84";"-21,97";"9,69";"-19,21";"0,96";"6,19";"-16,16";"-11,27";"-9,75"
"09672149";"Schondra, M";"Gemeinden";"8,63";"8,52";"0,56";"-11,52";"-12,22";"-15,23";"-15,95";"-3,51";"6,13"
"09672155";"Sulzthal, M";"Gemeinden";"14,97";"7,30";"-2,12";"10,66";"1,08";"5,70";"-15,76";"14,79";"14,79"
"09672157";"Thundorf i.UFr.";"Gemeinden";"-7,63";"3,35";"-21,85";"-5,01";"-4,47";"-18,11";"-5,89";"-14,84";"-25,38"
"09672161";"Wartmannsroth";"Gemeinden";"-2,03";"-2,92";"10,35";"0,43";"0,00";"-7,90";"-1,91";"5,22";"-0,47"
"09672163";"Wildflecken, M";"Gemeinden";"32,27";"-32,46";"-11,10";"-22,34";"-21,15";"-13,94";"3,36";"0,00";"-1,41"
"09672166";"Zeitlofs, M";"Gemeinden";"11,76";"-10,48";"1,31";"10,24";"6,55";"-3,88";"-4,91";"5,89";"-7,50"
"09672451";"Dreistelzer Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672454";"Forst Detter-Süd";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672455";"Geiersnest-Ost";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672456";"Geiersnest-West";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672457";"Großer Auersberg";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672458";"Kälberberg";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672461";"Mottener Forst-Süd";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672462";"Neuwirtshauser Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672463";"Omerz u. Roter Berg";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672464";"Römershager Forst-Nord";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672465";"Römershager Forst-Ost";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672466";"Roßbacher Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09672468";"Waldfensterer Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673113";"Aubstadt";"Gemeinden";"-3,79";"-5,08";"-19,31";"3,82";"-14,67";"-2,73";"-12,71";"-1,40";"6,86"
"09673114";"Bad Neustadt a.d.Saale, St";"Gemeinden";"11,27";"9,80";"10,17";"-1,74";"3,70";"5,75";"5,08";"6,74";"14,86"
"09673116";"Bastheim";"Gemeinden";"12,81";"3,49";"18,11";"-8,34";"13,66";"-3,36";"33,43";"0,00";"0,50"
"09673117";"Bischofsheim i.d.Rhön, St";"Gemeinden";"8,00";"-10,06";"4,23";"-15,70";"-6,41";"-7,57";"14,43";"-2,32";"2,72"
"09673123";"Fladungen, St";"Gemeinden";"5,27";"-14,96";"3,40";"-6,53";"-6,86";"15,45";"-17,61";"2,28";"10,67"
"09673126";"Großbardorf";"Gemeinden";"-12,17";"0,00";"2,99";"-1,99";"-14,80";"-3,29";"3,37";"5,39";"2,09"
"09673127";"Großeibstadt";"Gemeinden";"-12,78";"10,33";"3,27";"-2,52";"-8,56";"-11,29";"-5,50";"-10,41";"8,67"
"09673129";"Hausen";"Gemeinden";"-13,84";"6,31";"-2,63";"-1,33";"8,28";"4,23";"2,76";"8,85";"-7,51"
"09673130";"Hendungen";"Gemeinden";"9,35";"-14,10";"-7,64";"4,82";"-10,12";"-22,78";"-11,27";"4,63";"-1,20"
"09673131";"Herbstadt";"Gemeinden";"-18,74";"-25,50";"-8,81";"19,32";"-46,58";"-22,40";"-16,69";"10,07";"-1,61"
"09673133";"Heustreu";"Gemeinden";"6,47";"16,75";"4,48";"18,85";"-2,41";"1,57";"14,93";"-5,45";"-2,34"
"09673134";"Höchheim";"Gemeinden";"-3,02";"8,96";"-20,59";"-24,98";"-8,33";"-11,21";"-21,84";"8,42";"-18,98"
"09673135";"Hohenroth";"Gemeinden";"18,56";"0,55";"7,91";"-18,11";"-4,74";"4,30";"8,12";"-0,28";"-7,28"
"09673136";"Hollstadt";"Gemeinden";"17,13";"8,37";"-0,60";"-30,19";"-12,63";"1,96";"-35,00";"-6,39";"-1,35"
"09673141";"Bad Königshofen i.Grabfeld, St";"Gemeinden";"10,08";"-2,03";"5,32";"-1,56";"7,49";"11,07";"7,17";"1,84";"21,87"
"09673142";"Mellrichstadt, St";"Gemeinden";"5,69";"3,90";"12,13";"-3,74";"-0,34";"-2,16";"0,36";"8,70";"5,02"
"09673146";"Niederlauer";"Gemeinden";"-10,51";"9,23";"-3,77";"-11,20";"-1,13";"-16,96";"17,37";"16,69";"10,84"
"09673147";"Nordheim v.d.Rhön";"Gemeinden";"-17,23";"-4,00";"-12,40";"-11,11";"5,38";"33,48";"2,73";"7,38";"-17,21"
"09673149";"Oberelsbach, M";"Gemeinden";"-1,02";"8,06";"3,34";"-14,07";"-8,74";"-14,36";"-5,64";"0,75";"4,91"
"09673151";"Oberstreu";"Gemeinden";"-0,63";"23,56";"17,03";"-2,38";"6,75";"-12,39";"-3,32";"-7,49";"16,32"
"09673153";"Ostheim v.d.Rhön, St";"Gemeinden";"-2,64";"-11,15";"0,54";"-16,96";"0,85";"4,96";"-4,22";"4,56";"17,58"
"09673156";"Rödelmaier";"Gemeinden";"17,13";"-24,76";"1,07";"16,95";"-6,35";"14,88";"12,67";"-15,62";"-1,05"
"09673160";"Saal a.d.Saale, M";"Gemeinden";"-1,91";"7,01";"1,90";"-10,83";"-17,68";"-14,78";"-2,05";"13,00";"4,48"
"09673161";"Salz";"Gemeinden";"-4,42";"48,91";"-6,38";"16,16";"-0,43";"14,44";"-0,86";"18,84";"7,86"
"09673162";"Sandberg";"Gemeinden";"0,00";"-1,70";"-1,38";"-7,40";"-12,65";"-3,14";"2,84";"-4,61";"-12,09"
"09673163";"Schönau a.d.Brend";"Gemeinden";"20,96";"-1,38";"-23,72";"-12,27";"-14,26";"-13,72";"3,21";"-2,51";"-7,43"
"09673167";"Sondheim v.d.Rhön";"Gemeinden";"-14,79";"-36,47";"10,69";"5,59";"-25,59";"1,05";"2,12";"-15,45";"6,53"
"09673170";"Stockheim";"Gemeinden";"2,57";"-45,41";"-8,73";"8,60";"-7,14";"-10,75";"3,65";"-22,16";"-5,00"
"09673171";"Strahlungen";"Gemeinden";"-19,57";"3,08";"-26,65";"-9,58";"-15,68";"-3,30";"6,45";"-11,79";"9,28"
"09673172";"Sulzdorf a.d.Lederhecke";"Gemeinden";"17,35";"16,91";"-8,75";"4,77";"2,51";"8,22";"-8,17";"14,56";"-17,36"
"09673173";"Sulzfeld";"Gemeinden";"-4,40";"1,64";"2,75";"-6,14";"6,83";"-2,37";"13,58";"9,87";"10,30"
"09673174";"Trappstadt, M";"Gemeinden";"-4,92";"-4,77";"-14,27";"-9,68";"-0,99";"-11,83";"-18,48";"8,57";"-7,75"
"09673175";"Unsleben";"Gemeinden";"-3,12";"6,41";"-10,35";"-13,76";"-1,08";"11,79";"-6,41";"-12,10";"14,85"
"09673182";"Willmars";"Gemeinden";"10,91";"-1,43";"-12,99";"-2,89";"0,00";"5,08";"-57,89";"3,54";"7,02"
"09673183";"Wollbach";"Gemeinden";"3,96";"9,85";"-19,75";"11,77";"-16,19";"4,60";"-6,10";"24,31";"4,19"
"09673184";"Wülfershausen a.d.Saale";"Gemeinden";"2,64";"-1,32";"8,62";"-6,03";"-0,67";"-4,08";"2,04";"-2,01";"28,94"
"09673186";"Burglauer";"Gemeinden";"8,08";"4,19";"-10,62";"-20,43";"-23,51";"10,27";"-3,01";"1,14";"11,51"
"09673451";"Bundorfer Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673452";"Burgwallbacher Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673453";"Forst Schmalwasser-Nord";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673454";"Forst Schmalwasser-Süd";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673455";"Mellrichstadter Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673456";"Steinacher Forst r.d.Saale";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673457";"Sulzfelder Forst";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09673458";"Weigler";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09674111";"Aidhausen";"Gemeinden";"9,19";"1,01";"-9,83";"-5,75";"-3,31";"-5,15";"-0,58";"-12,14";"-7,21"
"09674118";"Breitbrunn";"Gemeinden";"-3,90";"6,61";"3,75";"-7,38";"-7,65";"7,68";"-1,94";"-22,00";"18,76"
"09674120";"Bundorf";"Gemeinden";"-23,79";"3,95";"-8,16";"-22,04";"-4,40";"10,92";"1,10";"16,97";"25,19"
"09674121";"Burgpreppach, M";"Gemeinden";"-0,64";"-3,24";"14,37";"-17,86";"-22,32";"-5,01";"-26,51";"-3,66";"-10,46"
"09674129";"Ebelsbach";"Gemeinden";"4,21";"-6,13";"-5,45";"-6,12";"-3,93";"-0,27";"-1,07";"3,75";"-6,02"
"09674130";"Ebern, St";"Gemeinden";"1,47";"3,31";"-8,13";"-2,03";"6,56";"4,71";"-0,69";"18,21";"13,48"
"09674133";"Eltmann, St";"Gemeinden";"-5,01";"7,96";"-1,09";"2,90";"-13,38";"-5,15";"-2,10";"-2,05";"12,38"
"09674139";"Gädheim";"Gemeinden";"-7,19";"11,65";"1,54";"-7,15";"-10,56";"-4,71";"-9,55";"7,67";"9,22"
"09674147";"Haßfurt, St";"Gemeinden";"15,45";"7,66";"-1,71";"13,00";"-4,28";"6,17";"10,08";"2,87";"13,18"
"09674149";"Hofheim i.UFr., St";"Gemeinden";"8,05";"-10,79";"6,49";"7,86";"-6,39";"0,79";"11,71";"5,49";"22,73"
"09674153";"Riedbach";"Gemeinden";"1,13";"5,03";"14,31";"-7,57";"-8,83";"4,48";"-7,52";"7,58";"-4,61"
"09674159";"Oberaurach";"Gemeinden";"13,22";"6,20";"4,10";"0,23";"-0,23";"0,74";"-7,58";"4,55";"12,45"
"09674160";"Kirchlauter";"Gemeinden";"-4,08";"2,67";"-16,49";"-0,69";"1,43";"-20,79";"-3,04";"7,58";"2,29"
"09674163";"Knetzgau";"Gemeinden";"4,68";"2,80";"-5,52";"-7,78";"-10,19";"6,08";"20,03";"4,93";"16,78"
"09674164";"Königsberg i.Bay., St";"Gemeinden";"3,87";"-12,73";"-8,96";"5,61";"2,43";"-1,91";"-5,23";"4,13";"2,83"
"09674171";"Maroldsweisach, M";"Gemeinden";"10,38";"1,77";"-4,17";"-6,17";"1,11";"0,00";"-0,30";"-9,77";"3,87"
"09674180";"Theres";"Gemeinden";"21,32";"14,28";"9,34";"-4,66";"-6,28";"-13,25";"7,42";"3,33";"6,29"
"09674184";"Pfarrweisach";"Gemeinden";"-11,44";"5,06";"-9,41";"-10,73";"-10,96";"3,30";"0,66";"0,00";"-3,43"
"09674187";"Rauhenebrach";"Gemeinden";"-3,71";"-7,14";"4,97";"-13,13";"3,31";"-5,46";"-7,91";"-5,29";"6,86"
"09674190";"Rentweinsdorf, M";"Gemeinden";"3,41";"10,52";"18,90";"6,15";"-5,74";"-2,56";"21,48";"3,13";"0,00"
"09674195";"Sand a.Main";"Gemeinden";"11,84";"5,19";"2,84";"-6,90";"-3,49";"-0,65";"9,61";"-4,54";"10,50"
"09674201";"Stettfeld";"Gemeinden";"-0,83";"0,78";"-8,70";"-24,27";"5,75";"-3,55";"9,56";"-11,51";"-22,94"
"09674210";"Untermerzbach";"Gemeinden";"2,17";"11,31";"9,21";"-9,12";"-15,22";"4,10";"12,84";"-16,29";"-3,73"
"09674219";"Wonfurt";"Gemeinden";"11,22";"31,71";"-3,60";"6,06";"4,59";"-3,16";"-0,51";"-12,19";"-0,52"
"09674221";"Zeil a.Main, St";"Gemeinden";"14,29";"-0,33";"4,48";"-2,37";"0,18";"10,18";"1,80";"7,29";"5,51"
"09674223";"Ermershausen";"Gemeinden";"-4,70";"9,71";"8,18";"3,22";"9,39";"-1,71";"10,33";"-14,81";"-30,42"
"09675111";"Abtswind, M";"Gemeinden";"10,24";"-16,71";"-10,27";"6,23";"-25,93";"16,47";"12,84";"-9,50";"19,37"
"09675112";"Albertshofen";"Gemeinden";"31,28";"-52,58";"11,92";"47,13";"-10,16";"-0,90";"4,38";"-17,80";"-4,64"
"09675113";"Biebelried";"Gemeinden";"-2,73";"-15,02";"-4,21";"1,70";"-23,45";"11,76";"-10,42";"3,35";"-4,14"
"09675114";"Buchbrunn";"Gemeinden";"25,05";"-20,55";"-9,27";"16,18";"-9,62";"16,96";"4,42";"0,92";"20,85"
"09675116";"Castell";"Gemeinden";"12,97";"-1,23";"-9,98";"-4,91";"-9,89";"12,09";"-8,54";"7,07";"5,87"
"09675117";"Dettelbach, St";"Gemeinden";"0,45";"0,00";"10,86";"8,84";"4,60";"4,22";"2,75";"-1,39";"3,49"
"09675127";"Geiselwind, M";"Gemeinden";"0,44";"-6,45";"17,51";"2,49";"1,65";"5,09";"13,85";"21,28";"30,34"
"09675131";"Großlangheim, M";"Gemeinden";"-0,68";"39,44";"-3,21";"31,56";"-3,06";"-10,63";"-0,63";"-7,73";"-11,47"
"09675139";"Iphofen, St";"Gemeinden";"15,76";"4,10";"11,40";"-5,23";"0,46";"-2,23";"0,00";"11,71";"0,62"
"09675141";"Kitzingen, GKSt";"Gemeinden";"2,07";"-3,11";"10,11";"-9,13";"4,17";"7,29";"23,99";"15,34";"20,70"
"09675142";"Kleinlangheim, M";"Gemeinden";"1,79";"-4,77";"-19,94";"-3,55";"2,47";"5,83";"-9,79";"-11,50";"15,81"
"09675144";"Mainbernheim, St";"Gemeinden";"-1,74";"8,07";"-15,56";"3,03";"8,54";"-3,17";"0,46";"1,75";"21,44"
"09675146";"Mainstockheim";"Gemeinden";"-16,25";"-1,68";"-2,21";"5,43";"-8,03";"-6,22";"12,71";"9,41";"27,73"
"09675147";"Marktbreit, St";"Gemeinden";"-13,46";"1,08";"17,63";"14,97";"8,06";"22,87";"31,86";"15,48";"7,56"
"09675148";"Markt Einersheim, M";"Gemeinden";"-6,25";"-30,16";"-14,88";"-24,56";"-19,11";"-1,66";"0,83";"13,15";"-4,11"
"09675149";"Marktsteft, St";"Gemeinden";"-6,63";"9,03";"15,22";"9,58";"-2,24";"13,90";"-6,09";"-18,35";"-5,49"
"09675150";"Martinsheim";"Gemeinden";"12,72";"-5,75";"-20,39";"7,55";"-8,75";"1,00";"-16,46";"-24,95";"7,31"
"09675155";"Nordheim a.Main";"Gemeinden";"11,02";"2,95";"-2,96";"-4,94";"5,84";"-12,10";"3,02";"-4,89";"-6,03"
"09675156";"Obernbreit, M";"Gemeinden";"18,14";"20,29";"11,66";"12,41";"-8,54";"9,92";"3,49";"-5,25";"-10,63"
"09675158";"Prichsenstadt, St";"Gemeinden";"-3,65";"12,25";"-3,73";"-2,17";"-8,82";"-4,19";"-3,91";"20,55";"16,51"
"09675161";"Rödelsee";"Gemeinden";"-3,98";"21,11";"-3,17";"19,44";"-1,75";"4,69";"9,16";"-3,72";"-6,86"
"09675162";"Rüdenhausen, M";"Gemeinden";"24,02";"-5,04";"-1,20";"-34,53";"1,22";"-5,96";"10,09";"29,97";"-2,30"
"09675165";"Schwarzach a.Main, M";"Gemeinden";"5,79";"24,68";"-13,00";"17,69";"-0,82";"-5,68";"-5,25";"1,38";"-0,28"
"09675166";"Segnitz";"Gemeinden";"-15,24";"3,49";"7,03";"16,39";"7,11";"11,68";"19,23";"-21,09";"-6,08"
"09675167";"Seinsheim, M";"Gemeinden";"8,83";"-23,21";"9,91";"-15,81";"-17,44";"7,43";"22,75";"-13,97";"-10,45"
"09675169";"Sommerach";"Gemeinden";"13,23";"28,76";"18,01";"-8,54";"9,01";"-12,84";"6,62";"24,61";"4,78"
"09675170";"Sulzfeld a.Main";"Gemeinden";"-3,96";"-16,88";"7,79";"6,28";"7,86";"17,80";"-4,68";"4,00";"10,48"
"09675174";"Volkach, St";"Gemeinden";"8,00";"-0,21";"-3,61";"-3,71";"-1,96";"3,81";"7,38";"2,62";"0,23"
"09675177";"Wiesenbronn";"Gemeinden";"11,17";"4,22";"10,38";"1,02";"-11,21";"30,06";"5,57";"-0,93";"13,70"
"09675178";"Wiesentheid, M";"Gemeinden";"24,90";"28,57";"10,50";"10,16";"-11,41";"10,60";"11,78";"-6,78";"9,62"
"09675179";"Willanzheim, M";"Gemeinden";"-11,23";"12,83";"0,64";"11,74";"4,99";"-9,55";"1,86";"-0,63";"-0,63"
"09676111";"Altenbuch";"Gemeinden";"6,57";"10,19";"-3,75";"-18,66";"-2,36";"-5,52";"-4,86";"7,20";"-10,50"
"09676112";"Amorbach, St";"Gemeinden";"3,24";"-1,89";"13,27";"15,67";"4,55";"14,49";"2,27";"9,34";"8,30"
"09676116";"Bürgstadt, M";"Gemeinden";"9,52";"-0,46";"3,22";"-10,42";"-0,95";"1,39";"-3,07";"7,47";"-6,22"
"09676117";"Collenberg";"Gemeinden";"18,66";"10,63";"28,18";"-6,13";"0,39";"-7,01";"-14,80";"4,11";"27,09"
"09676118";"Dorfprozelten";"Gemeinden";"10,16";"1,02";"-10,78";"-2,58";"-16,36";"5,61";"12,85";"-0,58";"-3,52"
"09676119";"Eichenbühl";"Gemeinden";"-8,33";"3,51";"-8,00";"-5,91";"-1,15";"6,61";"-13,33";"3,57";"6,82"
"09676121";"Elsenfeld, M";"Gemeinden";"0,83";"-1,84";"3,16";"2,02";"-5,77";"-2,46";"-1,96";"5,15";"13,43"
"09676122";"Erlenbach a.Main, St";"Gemeinden";"11,63";"10,26";"-7,70";"4,31";"-5,95";"-2,41";"4,62";"4,39";"6,78"
"09676123";"Eschau, M";"Gemeinden";"2,83";"-3,32";"-4,67";"-9,58";"-2,01";"-6,38";"6,85";"6,70";"28,86"
"09676124";"Faulbach";"Gemeinden";"18,00";"-6,07";"0,00";"-5,83";"-7,33";"-8,44";"1,56";"-8,63";"14,33"
"09676125";"Großheubach, M";"Gemeinden";"18,28";"-1,36";"-6,64";"-5,92";"-2,36";"13,23";"-5,76";"7,11";"7,56"
"09676126";"Großwallstadt";"Gemeinden";"8,21";"2,01";"12,39";"-1,47";"3,39";"-0,49";"4,14";"-2,94";"9,76"
"09676128";"Hausen";"Gemeinden";"24,14";"7,04";"3,00";"-2,97";"-7,77";"-8,02";"6,94";"5,34";"-12,98"
"09676131";"Kirchzell, M";"Gemeinden";"5,95";"-17,07";"3,33";"-7,62";"-7,37";"-0,88";"9,82";"4,55";"12,60"
"09676132";"Kleinheubach, M";"Gemeinden";"12,95";"9,62";"-10,94";"-1,72";"-4,53";"-14,58";"4,60";"-1,35";"18,19"
"09676133";"Kleinwallstadt, M";"Gemeinden";"11,86";"6,26";"16,24";"7,70";"9,69";"10,46";"-0,17";"3,16";"10,65"
"09676134";"Klingenberg a.Main, St";"Gemeinden";"-1,13";"1,75";"-4,75";"-11,93";"-9,05";"17,78";"4,74";"8,64";"12,42"
"09676135";"Laudenbach";"Gemeinden";"-8,61";"4,44";"4,20";"-7,78";"16,50";"0,71";"22,53";"32,37";"25,76"
"09676136";"Leidersbach";"Gemeinden";"-1,91";"-2,32";"12,17";"-0,40";"-8,23";"-5,06";"-2,92";"0,21";"-4,54"
"09676139";"Miltenberg, St";"Gemeinden";"3,93";"-6,77";"2,36";"2,92";"-4,28";"1,20";"7,19";"11,86";"10,37"
"09676140";"Mömlingen";"Gemeinden";"13,21";"-0,80";"0,40";"0,98";"-5,24";"-7,02";"-2,23";"-5,54";"9,64"
"09676141";"Mönchberg, M";"Gemeinden";"10,26";"0,00";"8,57";"8,20";"-14,13";"6,94";"5,14";"0,78";"7,66"
"09676143";"Neunkirchen";"Gemeinden";"10,29";"11,58";"-3,86";"3,22";"-25,37";"-5,94";"-9,41";"-2,71";"-12,55"
"09676144";"Niedernberg";"Gemeinden";"11,43";"14,47";"-6,02";"0,41";"-11,96";"8,96";"-2,02";"-1,84";"-6,94"
"09676145";"Obernburg a.Main, St";"Gemeinden";"10,77";"-6,53";"7,02";"-4,76";"-6,51";"2,84";"7,15";"-7,90";"14,72"
"09676151";"Röllbach";"Gemeinden";"11,36";"25,18";"17,27";"7,01";"33,99";"-9,62";"-7,26";"2,41";"9,18"
"09676153";"Rüdenau";"Gemeinden";"24,00";"-17,20";"-27,12";"1,18";"-16,03";"5,23";"-27,17";"4,08";"-5,51"
"09676156";"Schneeberg, M";"Gemeinden";"-22,87";"-20,07";"-8,43";"-13,35";"-10,93";"-9,53";"-6,17";"0,00";"-2,87"
"09676158";"Stadtprozelten, St";"Gemeinden";"-14,43";"-15,93";"-7,42";"-27,01";"7,02";"11,64";"20,26";"-1,31";"25,43"
"09676160";"Sulzbach a.Main, M";"Gemeinden";"10,81";"-21,38";"-6,73";"13,09";"-7,53";"-1,15";"6,98";"2,31";"13,10"
"09676165";"Weilbach, M";"Gemeinden";"13,66";"-23,97";"-11,59";"-3,02";"-10,61";"-2,23";"-14,42";"-23,53";"0,49"
"09676169";"Wörth a.Main, St";"Gemeinden";"27,53";"15,26";"-2,82";"1,63";"19,02";"13,96";"9,02";"9,43";"11,41"
"09676452";"Forstwald";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09676455";"Hohe Wart";"Gemeinden";"0,00";"0,00";"0,00";"0,00";"0,00";;;;
"09677114";"Arnstein, St";"Gemeinden";"3,09";"13,02";"4,64";"2,16";"-3,43";"3,21";"12,73";"5,61";"5,91"
"09677116";"Aura i.Sinngrund";"Gemeinden";"7,26";"-13,84";"-3,69";"-5,63";"5,73";"-6,99";"7,13";"-19,05";"9,66"
"09677119";"Birkenfeld";"Gemeinden";"22,04";"0,00";"-2,76";"-4,17";"-9,39";"-0,93";"12,94";"-3,68";"4,58"
"09677120";"Bischbrunn";"Gemeinden";"0,53";"-0,52";"10,39";"-2,14";"-7,14";"-5,52";"-18,43";"11,65";"8,33"
"09677122";"Burgsinn, M";"Gemeinden";"1,11";"-1,13";"6,70";"-5,63";"-17,67";"-1,20";"0,42";"1,27";"3,02"
